,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
6456,the jam,away from the numbers,1977,pop,things get cozy people gonna break away gain control free mind free soul type knock history easy table drink beer link break away chain away number away number gonna away number away number free sick tire little niche gonna break away life fool think friends coach easy stare thing reality hard till life start moan good away number away number gonna away number away number away number free free gonna reality reality hard reality hard,75,0.0008223684303134445,0.03677487822799982,0.06252810894575864,0.000822368457868702,0.0008223684225825035,0.04058940398687145,0.0008223684342057969,0.000822368500156563,0.0008223684645470068,0.0008223684318443165,0.1310002847558701,0.0008223684310556875,0.2534649312279965,0.0008223684377549835,0.3474003341611593,0.0008223686064876746,0.2624282465070941,0.6859985129349024,0.0003182734119210964,1.9331983805668016e-05,0.6547815333882935,0.7857790954031797,sadness,0.6142857142857143
6461,kenny loggins,i've got the melody (deep in my heart),1977,pop,music heart know start know song make sing know tune play string cause deep heart sing deep soul sing hold sound like symphony compose hear music sound take coax straight hearts sing stop straight souls cause sing sing sing sing music heart know start know song make sing know tune play play play deep heart sing deep soul sing hold sing hold sing straight hearts sing stop straight souls cause sing sing sing sing deep heart sing deep soul sing hold sing straight hearts sing stop straight souls cause sing hold sing sing sing come sing stop cause sing hold sing straight sing sing sing stop cause sing hold,109,0.0005060728892522552,0.0005060728910320123,0.0005060728850400124,0.0005060728828337496,0.0005060728806329741,0.0005060728766101043,0.06950760719923701,0.0005060729200771476,0.10891202796466405,0.5183453246823527,0.0005060728835175828,0.000506072882956088,0.0005060728789551855,0.0005060729006000024,0.24352248960030767,0.0005060728780431585,0.5754359363153905,0.6151834474271209,0.21184659823955648,1.8218623481781378e-05,0.7207337180544104,0.7647574178492861,music,0.6142857142857143
6462,kenny loggins,if you be wise,1977,pop,candle waver window summer night lie breeze try fall asleep flight dance memories like arabian nights rid wing fly away hear wise smart travelin heart advice start think different rest break heart lunch lonely look picture postcards scene real green somebody call give information moon suddenly tell know wise smart travelin heart advice start cause tell time wise smart travelin heart advice start cause tell time wise smart travelin heart advice start cause come need friend better smart breakin heart lover better wise open eye time,86,0.0008920606982574129,0.0008920606933729091,0.0008920607205430798,0.0008920607667806762,0.0008920607009765956,0.000892060666308748,0.020769548200939136,0.3201273511400096,0.0008920607223805968,0.000892060733480453,0.000892060725407131,0.24380697803816764,0.0008920606704869904,0.0008920607120332233,0.37245221866304806,0.030355054142663696,0.4779594931224954,0.46373355895700324,0.1546176251180975,0.00010040485829959514,0.44558944765045344,0.31028876977939646,sadness,0.6142857142857143
6464,cliff richard & the shadows,theme for a dream,1977,pop,theme dream rare lovely theme theme dream dream dream night arm hold tight theme dream dream kiss kiss music fill starlight starlight time touch touch time chime ring cause theme dream rare lovely theme theme dream dream come true dream theme dream dream kiss kiss music fill starlight starlight time touch touch time chime ring cause theme dream rare lovely theme theme dream dream come true dream dream come true dream come true,73,0.07054865416208372,0.0009746588836013847,0.0009746589119618665,0.09320201458039845,0.000974658874854006,0.0009746588700772078,0.4474218159623524,0.0009746588899104318,0.0009746588909452875,0.0884082848113605,0.0009746588870168956,0.0009746589071100436,0.0009746588728106141,0.000974658879349765,0.0009746588911434213,0.0009746588713272049,0.7346474601971191,0.48711637566341043,0.8905621391186137,0.0,0.6908491343775762,0.20117625295204414,romantic,0.6142857142857143
6469,heart,i've got the music in me,1977,pop,trouble life foolish dream frighten worry know heat cool get life gonna music music music music music music life circle ohgonna straight line keep feet firmly grind heat cool word head sing life hold blue play music music music music music music,42,0.001349527705042573,0.10677637680159169,0.1625305486853402,0.001349527761824641,0.0013495276774699257,0.0013495279823464486,0.021296499890369594,0.0013495277890370637,0.0013495277580671996,0.436941733447413,0.0013495277434145247,0.0013495277720697754,0.022964929626020536,0.00134952768776141,0.0013495277068401226,0.0013495276798564447,0.31983104083179903,0.7727610696613081,0.3544170225070507,1.5283400809716598e-06,0.34666117065127783,0.844839999006976,music,0.6142857142857143
6483,the jam,life from a window,1977,pop,look hilltop watch lighthouse dream world look nice life window take view life window observe star grey try paint blue teenage blue life window take view life window watch people tell devote tell sunday come monday change mind look skyscraper stand post office tower life window take view life window watch look skyscraper stand post pffice tower,57,0.0012239902525938917,0.001223990290886517,0.35337798365996775,0.0012239902722254645,0.0012239902084716539,0.0012239902227724048,0.001223990220462268,0.05392164779463273,0.0012239902551492827,0.030584141937935627,0.4065867193216931,0.11559934741237371,0.0012239903674855334,0.02401828665429193,0.0012239902606422405,0.00122399020810704,0.38698147947579337,0.5796477194061994,0.0019166685910327224,0.0012246963562753035,0.1889942291838417,0.7497419338822194,world/life,0.6142857142857143
6485,pablo cruise,can't you hear the music?,1977,pop,leave youre leave set friend change life good go door hear music play anymore hear music beleiving believe word youd ytou turn head amaze different ways close change mind hear music play hear music play time whoa hear music anymore like hear music anymore leave leave memories gonna change mind remember realize come good life door hear music play hear music play like whoa hear music anymore,67,0.0008488964614465087,0.0008488964936781306,0.15350474527050895,0.0008488965040553709,0.033239333834285095,0.000848896436908769,0.0008488964676187059,0.2999862017054801,0.0008488964755281455,0.44180456322285894,0.0008488964783869874,0.0008488964859124774,0.0008488964366628388,0.0008488965445646654,0.0008488964997636178,0.043443457021244275,0.5570237192678438,0.5789554649642334,0.012549209386756414,0.00037145748987854247,0.8526380873866446,0.5785654166576573,music,0.6142857142857143
6487,the modern lovers,ice cream man,1977,pop,everybody modern lovers gonna sing cream cream street hear truck outside neat cream block little chime reel cream ring play music learn cream ring chime afternoon fine cream street hear truck today aneat aneat aneat cream block chime chime reel cream street little truck know aneat neat cream block hear chime know reel cream street little truck know aneat aneat aneat cream block chime chime reel cream street hear truck today neat neat cream ring chime afternoon fine time cream ring play music learn cream ring chime afternoon fine,89,0.0011198208583100121,0.0011198208452918915,0.0424940710672992,0.001119820949395875,0.0011198209144695438,0.05623235749538543,0.0011198209220501512,0.0011198209708087594,0.0011198209166111024,0.33153035043643264,0.530314039886661,0.001119820851227189,0.0011198208302779567,0.0011198209154606716,0.001119820862958009,0.0011198208418466717,0.5191162135817179,0.4519139553367689,0.7068270148865613,7.459514170040485e-05,0.45589447650453424,0.3623424475318949,music,0.6142857142857143
6489,grace jones,what i did for love,1977,pop,kiss today goodbye sweetness sorrow wish luck regret look eye gift borrow know go go travel remember kiss today goodbye point tomorrow forget regret go go travel remember kiss today goodbye point tomorrow forget regret,35,0.0015948963404719737,0.0015948964063715475,0.6064209435343324,0.0015948963483703366,0.001594896335246588,0.0015948963345021583,0.22632936026744255,0.0015948964297512178,0.0015948963563202976,0.0015948963620419235,0.0015948963828637606,0.0015948964008830797,0.0015948963413581591,0.0015948964473168415,0.001594896469492657,0.14173135423888225,0.6371710170042241,0.5094736302335717,0.1626497616965479,0.0025506072874493927,0.6413849958779883,0.445428125482998,world/life,0.6142857142857143
6491,bonnie raitt,sweet forgiveness,1977,pop,learn journey belong learn journey belong sweet forgiveness know need right dont know rest sweet forgiveness hold close look hold card stack cause mean sweet forgiveness help near appear hold close angry word say get hurt pain go head sweet forgiveness dear deserve taste kind hold hand whisper understand,49,0.0013495276763334362,0.0013495278030749424,0.11712262718922037,0.0013495277316227466,0.0013495277327984724,0.0013495277516982933,0.4443816144292451,0.4169033146283598,0.0013495277297364157,0.0013495277292625036,0.001349527757380069,0.0013495276893205441,0.0013495276724576604,0.0013495277349690777,0.0013495278353073588,0.0013495278811787954,0.3848153362937291,0.7335845960567136,0.702810946597336,0.0,0.6403544929925803,0.5885757393023685,romantic,0.6142857142857143
6497,heart,here song,1977,pop,today summer warm green grey morning make lover child smile rain pain smile rain know stay,16,0.0032894737633215733,0.0032894737233711436,0.0032894741105921684,0.0032894737847859006,0.0032894737022701923,0.003289473804162615,0.11794790484158503,0.0032894740055180423,0.003289473746728562,0.003289473971463208,0.003289473785841664,0.38739077504903513,0.003289474738526722,0.0032894741675669175,0.35347707573276604,0.0032894739374055536,0.248348315823676,0.7010486372843114,0.8473894050094429,0.010627530364372471,0.42188788128606763,0.3733538024410772,sadness,0.6142857142857143
6501,joan armatrading,never is too late,1977,pop,turn head order strong drink search question reason talk stranger afraid need things pledge short live long need help isolate dance fault late dance short live long need help lonely direction unknown walk hour pass search question look somebody try person aware ask help easy,45,0.0013850415570117354,0.001385041636780184,0.3236887406092882,0.05904094312371578,0.05771980919820877,0.049537820825169374,0.001385041576671096,0.2082443357559153,0.0013850415844506175,0.001385041578813867,0.09128540711223186,0.10369906767619287,0.0013850415671007492,0.0013850416027340103,0.05601775583767119,0.03691570401677307,0.6620816635979638,0.5434710150501243,0.4889553101960946,0.013765182186234817,0.857790601813685,0.5054900613512654,world/life,0.6142857142857143
6506,joan armatrading,warm love,1977,pop,want beat advance know win water thirst fuel burn night potion fee keen appetite warm warm kiss morning starter night want right think inside head long little darling reason lonely sleepless nights fee keen appetite hold arm victim hold arm feel feel take effect warm good last kiss morning starter night,51,0.0014224751154261882,0.15340251156010484,0.0014224751877498986,0.1644040125117585,0.0014224751241285005,0.029661984701357183,0.341509406125068,0.05238984391948611,0.0014224751385271787,0.0014224751341234039,0.0014224751477458185,0.0014224752225146162,0.00142247513754885,0.0014224751247658082,0.0014224752100908153,0.1401118075754188,0.5559406476768114,0.45470861215803904,0.8855420537570822,0.00011234817813765184,0.4105523495465788,0.18616076898497735,romantic,0.6142857142857143
6508,kansas,sparks of the tempest,1977,pop,spark tempest rage years voice dreamer scream cause pawn queen go piece difference game darkness spread like spot dead live clamor justice seek word corrupt strong weak mold shape watch spark tempest burnin spread like wildfire fallin like rain promise bring pain future manage freedom joke know difference yoke know fall place wheel soul face cover millennium bear standard confusion fear spread like wildfire fallin like rain promise bring pain blood sand street cycle nearly complete thousand years learn turn wheel turn brother watch like see world take ready squeeze queen go piece difference game soothsayer say tell lie madness fill sky spread like wildfire fallin like rain promise bring pain,111,0.0006747638448798381,0.32056484294960275,0.17653568060380126,0.000674763876903843,0.0006747638402171283,0.0006747638856285655,0.0006747638440697709,0.0006747638890577154,0.09438478770584094,0.0006747638676541047,0.09259666917566255,0.12126395570844149,0.0358410408024329,0.11911203739174443,0.0006747638852297026,0.0006747639232247533,0.35557240333586054,0.7439684126862036,0.27208762257793434,0.00031680161943319833,0.6681780708985985,0.894891612230532,violence,0.6142857142857143
6513,bob welch,"hot love, cold world",1977,pop,write henning say everyday kind fool tell goodbye wrong right cold world gonna corld world yeah cold world gonna cold world yeah connection strong think dream future care past look know look feel cruel repeat,35,0.0016447368562652188,0.11202799229260725,0.3155815660830043,0.0016447369367330066,0.07205545588788169,0.0016447368526341323,0.04812841357067186,0.3307753157766204,0.0016447368898397363,0.0016447369529814324,0.0016447369014863354,0.001644736885919848,0.0016447368788831162,0.0016447370082970554,0.0016447369227753847,0.03549012825268576,0.5743528647243584,0.625567264056611,0.060541225442997434,0.0004018218623481781,0.6207749381698268,0.6526418042285204,world/life,0.6142857142857143
6516,peter gabriel,slowburn,1977,pop,character actors tower babel bewilder burn hardly able astride high wire cable hard balance little unstable break eye contact lenses watch draw future tense kiss flame blow lips tell apocalypse wrong strong slowburn sunset come stay night think try handful bill handful pills try make movies volume still word fell like hailstones bounce feet cover feel freeze sheet shoot cold look outside lie awake bird break surface silent lake wrong strong isle avalon wrong strong slowburn sunset come stay night think easy size darling trust shoot sky shoot shoot sky shoot,91,0.0009398496727140109,0.32833005654588104,0.000939849679158465,0.0009398496991033347,0.000939849624285586,0.023225941329434292,0.06745935387422242,0.2208039823212526,0.0009398496605317256,0.0009398496657051954,0.0009398496576622464,0.22961371035895672,0.0009398496431762697,0.000939849694499141,0.09006652732880534,0.029222232270053033,0.3252463987869599,0.7089454657334051,0.3202804420486366,0.00026720647773279357,0.31883759274525963,0.6816717398981829,violence,0.6142857142857143
6517,seals and crofts,it'll be all right,1977,pop,album longest road today look better hold tell gogetter cause road travel unravel secret life touch baby heart swear spell beauty comin wear face world free today time ready springtime know wing right time cause know road travel unravel secret life touch know wait takin,45,0.03252728678170041,0.0013850415932238512,0.3148225158639374,0.1057656091350932,0.0013850415630777282,0.0013850415585298962,0.10525803261378883,0.21150621494670324,0.042715160545023056,0.001385041562434664,0.09897867638921402,0.044796100604639996,0.02977998726561258,0.0013850416608547655,0.0013850416686648857,0.001385041558337768,0.35232318856276407,0.4664256595646488,0.5371481296667969,0.11740890688259109,0.17250618301731244,0.10107302650493187,world/life,0.6142857142857143
6519,shaun cassidy,hey there lonely girl,1977,pop,lonely girl lonely girl break heart like lonely girl lonely girl know lonely love break heart lose time pass long hand kiss tear away lonely girl lonely girl break heart like lonely girl lonely girl know lonely love think lips kiss lips heart stand arm kiss lips lonely girl lonely girl break heart like lonely girl lonely girl know lonely girl love lonely girl lonely girl know lonely love,69,0.0007518797065322975,0.0007518797106801429,0.000751879719078271,0.0007518797946029489,0.0007518797015047765,0.0007518797044931101,0.21170060136938423,0.0007518797429500253,0.0007518797093078154,0.0007518797145119829,0.000751879711923597,0.0007518797072604812,0.0007518797017094562,0.29457382654631536,0.4816954966428677,0.000751879701010513,0.313332611285606,0.5253698433453837,0.4136540297731223,0.0,0.5146331409727947,0.3283073505398766,sadness,0.6142857142857143
6520,elvis costello,radio sweetheart,1977,pop,head spin legs weak step dance hear speak eye ugly girls settle lie chancers slowmotion drunks pick wallflower dancers come look ride home hard luck story hardly weekend come play radio sweetheart hide hide apart hide thing start wish part late night get colder head shoulder hire good time sell say play radio sweetheart hide hide apart hide thing start wish part play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart play radio sweetheart,89,0.0007974481930345723,0.07315180555819725,0.0007974481916947279,0.0007974482542703421,0.0007974481682701131,0.0007974481962647698,0.0007974481757792625,0.0007974482193744797,0.000797448204936274,0.41522073609328936,0.2469799257722083,0.029904075173782733,0.0007974481770114083,0.0007974482192250605,0.2235791825840428,0.000797448283238457,0.3934799090219864,0.6270286901007615,0.03343276449072741,2.945344129554656e-06,0.6589035449299256,0.6025901910049642,music,0.6142857142857143
6525,dave edmunds,here comes the weekend,1977,pop,monday blue wednesday frenzy thursday worst friday great cause hardly weekend clockin little late blame baby cause take date till friday come weekend come weekend come weekend work week tough think weekend overdose doctor note ease pain goin sick trick sooner later clockin work like tenhour takehome shift like give gift come weekend overdose doctor note ease pain goin sick trick sooner later clockin someday able forget work days life grin ship comin come weekend come weekend come weekend work week tough think weekend come weekend come weekend come weekend come weekend,92,0.21637088851107594,0.0009569378544138019,0.08138002081840304,0.0009569378935152796,0.0009569378891311202,0.18585196475820814,0.0009569378150183911,0.0009569378688877503,0.34504004770793795,0.04405355762563502,0.0009569378763133604,0.0009569378357878148,0.0009569379168937105,0.0009569378377339948,0.08575759701388605,0.000956937802407889,0.49637171017004234,0.7378663179755403,0.17871403485344867,0.0002611336032388664,0.9701154163231657,0.8888854186437053,obscene,0.6142857142857143
6531,bryan ferry,this is tomorrow,1977,pop,hush evenin night overhearin conversations bayin moon suddenly voice hearin sweet tomorrow callin wishin layin hotel bedroom feelin ceilin blue wall wall twitchin clearly muse flashin interference beam thousand tune tomorrow callin lose truckin railway station road steerin clear temptation unto point pain steamin hear wailin whistle blow tomorrow callin live fashion hitoned free double imagespittin tailor history tellin thing tomorrow callin stick tomorrow callin come,66,0.0018796993349884355,0.20632496905843473,0.36853805112931337,0.0018796994673907828,0.0018796992523319653,0.0018796992808224671,0.0018796994048724857,0.001879699323709998,0.001879699364895375,0.23700846735326486,0.0018796993856652104,0.08161877763973137,0.038762756938486354,0.0018796992670316976,0.0018796993051260207,0.04331088660611199,0.38914762265785774,0.7063815603927902,0.15260959097348492,0.4493927125506073,0.5032976092333058,0.6606500623442894,world/life,0.6142857142857143
6538,rita coolidge,i don't want to talk about it,1977,pop,tell eye prob cryin forever star mean nothin mirror want talk break heart stay little longer stay listen heart whoa heart stand hide color heart blue tear black night fear mean nothin mirror want talk break heart stay little longer stay listen heart whoa heart want talk break heart stay little longer stay listen heart whoa heart heart whoa heart,60,0.0008920606704252038,0.07457664000488275,0.0008920606882606949,0.021110396529100028,0.07416381943276917,0.07032431858207204,0.0008920606811406388,0.11950722016488323,0.050246991506216164,0.03534403297077603,0.0008920606822878391,0.0008920607609155944,0.000892060677335991,0.0008920606791429097,0.47905898063850116,0.000892060660124996,0.4649626340301094,0.6386944594005589,0.4016058249054467,0.0008026315789473684,0.5053586150041219,0.347326963564828,sadness,0.6142857142857143
6540,the stranglers,sometimes,1977,pop,someday go smack face someday go smack face somebody go bluff somebody go treat rough fight feel mean feel mean look like clean inbetween fight past station beat till drop past station useless ask stop morbid fascination beat till drop go stick go stick somebody stand somebody gonna fight,49,0.0012836970764369834,0.39385821560918605,0.001283697125754544,0.001283697075816778,0.0012836970488271156,0.055847800330304426,0.001283697117200438,0.07095245641986872,0.0012836971439572954,0.0012836970629117358,0.0012836971399085848,0.0012836970795146903,0.0012836970518764945,0.04060512736345426,0.0012836970972645656,0.2989160274642434,0.45521498971082,0.7085352408789067,2.0983956811201618e-05,0.05172064777327935,0.8639736191261335,0.8418369022135626,violence,0.6142857142857143
6545,shaun cassidy,take good care of my baby,1977,pop,tear fallin cause takin away hurt somethin gotta sayay good careare baby blueue tell sure thinkin dooo good careare baaaby crywhy surround herer paint rainbow herer cloudy skywhy time little girl miine true know good careare baaaby kiind beee discover send baaby home good careare baaaby kiind beee discover send baaby home good careare baaaby send good careare baaaby cause miss baby good careare baaaby good careare baaaby,68,0.10944180485963348,0.001594896426926355,0.0015948964002220224,0.0015948965545805943,0.0015948963593971797,0.03848708595124401,0.001594896421365627,0.09423879927442302,0.1575902041755029,0.06951518308179797,0.001594896422139561,0.0015948963757005164,0.07428747740215003,0.032461429995986286,0.10696079421716777,0.30106825682054783,0.513700855626557,0.5621106068763941,0.24397514455335798,1.153846153846154e-06,0.8835531739488869,0.5655519972195326,feelings,0.6142857142857143
6550,seals and crofts,love conquers all,1977,pop,album conquer story tell true get stronger conquer hard believe naive believe heart offer women strong pass time fake teach conquer take best worst nice guy comin conquer easy hide outside bounce right heart leave live dream drown tell things time fake teach conquer strong seed need deserve conquer carry wagons happen dragons handle piece fall conquer,57,0.001385041567365087,0.0013850416161011018,0.33636187111364874,0.0013850416936842516,0.0013850416406654181,0.0013850415985901417,0.0013850415893789123,0.18149102551936122,0.17401324060518572,0.001385041565964849,0.0013850416715641036,0.0013850415656140474,0.0013850415869612685,0.0013850417369244215,0.28735823850160425,0.0013850416173267852,0.5927650817719051,0.6664359151860113,0.3202804420486366,0.0,0.7578318219291014,0.6476366429061648,world/life,0.6142857142857143
6551,firefall,head on home,1977,pop,tire runnin weary people care head home home await return tear come smile head home home await return tellin lie young sisters brothers know match mother home home await return,30,0.002192982594054619,0.13220921102213368,0.002192982533781142,0.0021929824914384373,0.002192982462712002,0.0021929824971274187,0.002192982510460198,0.0738161395684535,0.002192982545070832,0.3943620231851265,0.0021929825369972986,0.002192982608110277,0.2502301793660683,0.0021929826155160617,0.07477163713128515,0.002192982460034989,0.6285064442759667,0.6368740866087224,0.12248907880429599,0.14574898785425103,0.7681368507831822,0.6356242557325114,music,0.6142857142857143
6554,cheap trick,clock strikes ten,1977,pop,clock strike saturday night money pocket feel allright stayin home gonna stay late gotta hear rockin music feel great clock strike saturday night creep sleepin cool sight kings queen tonight lookin action feel alright imagine doin tonight goin tonight imagine doin tonight crazy action tonight clock strike night money spend allright goin home gonna stay late ready action want action tonight clock stikes want everybody layin floor goin home gonna stay late gotta hear rockin music feel allright imagine doin tonight goin tonight imagine doin tonight crazy action tonight gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna gonna nanana imagine doin tonight goin tonight right imagine doin tonight crazy action tonight imagine doin tonight goin tonight imagine doin tonight crazy action tonight imagine doin tonight goin tonight imagine doin tonight crazy action tonight,143,0.0004699248208533092,0.0004699248406450813,0.00046992481419435016,0.3621680299299698,0.00046992482889061677,0.00046992484726977255,0.00046992481241047357,0.00046992481564057936,0.2739933030814669,0.05977711386524518,0.0004699248336159649,0.0004699248214001702,0.0004699248498007186,0.0004699248913981811,0.00046992481609592525,0.030213077630747688,0.32416332719592766,0.6412070866343613,0.03032031156657788,0.00076417004048583,0.9021022258862325,0.8548503216516872,night/time,0.6142857142857143
6555,little river band,home on monday,1977,pop,guess call vegas know hard hear echo line right call vegas wanna feel fine home monday noon angry real soon hop catch glimpse memphis tell go leave involve arm bandits sure crave smile face home monday noon angry real soon look lovely leave nearly thousand long help grip hollywood get hollywood movie home monday noon angry real soon home monday noon angry real soon guess call right call vegas,69,0.0011961722617390405,0.0011961723179969364,0.0011961723086579205,0.11788624149432725,0.0011961722540582405,0.001196172382772676,0.04130943753571209,0.3300403914404412,0.0011961723007316558,0.33537885709032506,0.0011961723287738904,0.001196172307494689,0.0011961722527471287,0.0011961723791583364,0.0011961723499075792,0.1357777124231321,0.5776020794974548,0.6558982642360844,0.5411641979560221,0.0,0.309563066776587,0.5034879968223231,music,0.6142857142857143
6556,television,elevation,1977,pop,word lose word sleep light shore tonight live light shore elevation head elevation head elevation head trouble help clown work sleep light shore tonight live light shore elevation head elevation head elevation head lips seal breath burn cold wild seas leave turn sleep light shore tonight live light shore elevation head elevation head elevation head,55,0.0011961722529190897,0.3632426685963763,0.049942723977371345,0.10994951887877887,0.0011961722491162664,0.04265628479422967,0.02465444965312033,0.0011961722787405791,0.0011961722628505513,0.0011961722745378201,0.0011961723114838078,0.3641799882377174,0.031020298551359283,0.0011961722676239028,0.001196172290994581,0.001196172249037635,0.5082854976713962,0.6523087967592236,0.1506015568288723,0.29858299595141696,0.6558120362737015,0.5885757393023685,violence,0.6142857142857143
6568,electric light orchestra,jungle,1977,pop,stand jungle feel alright wander darkness middle night moon begin shine clear ahead go think head chooka chooka looka looka animals gather night sing lovely song pale moonlight stand star sing smile come join desire sing chooka chooka sing looka looka start rain chooka chooka sing looka looka say explain mean song sing wondrous great blue ship sail mighty rid sing chooka chooka sing looka looka dance pretty soon know tune sing moon jungle ring joyful sing chooka chooka sing looka looka start rain chooka chooka sing looka looka wondrous great blue ship sail mighty rid,96,0.0008354219084494314,0.0008354219378928236,0.0008354219056468646,0.0008354219168208907,0.0008354218964119306,0.0008354218949938243,0.0008354219146226721,0.07640800872667633,0.0008354219098082274,0.37790990858113316,0.08305565874691281,0.3515119113286404,0.06430699437277229,0.035947033295937264,0.0008354219193958122,0.0008354219871353441,0.6501678760966101,0.7092018562674666,0.5250999247991214,1.9838056680161946e-05,0.8289365210222588,0.7987925148413042,music,0.6142857142857143
6577,bread,today's the first day,1977,pop,nights endless days turn know go fast livin life past today rest life best life open eye go know recall better love today rest life best life night know score tear eye blind friend know come despair space mean today rest life know gonna best life today rest life lift eye rest life,53,0.0010526316128428774,0.001052631616670168,0.6785346575976201,0.0010526316198297351,0.0010526315833193967,0.0010526315872200636,0.02449454361408888,0.11811652409200296,0.0010526316142902504,0.0010526315973234139,0.0010526316163926668,0.14247888707427409,0.0010526315860554453,0.0010526315940052869,0.0010526316529793566,0.0010526317441023165,0.37615076356547167,0.6184908853165141,0.6726904344281471,1.5688259109311741e-06,0.4280708985985161,0.3353145763911745,world/life,0.6142857142857143
6578,electric light orchestra,believe me now,1977,pop,echo hear believe goodbye leave believe,6,0.00877193012514089,0.008771930109073095,0.4515551301503946,0.008771930179560442,0.0087719298460906,0.00877192983061098,0.1802256353294482,0.008771930511632697,0.00877192994091659,0.22786835348899384,0.008771930244679597,0.008771929874245321,0.008771929832543072,0.008771929824561675,0.008771931379100909,0.008771929832541632,0.2775912487815445,0.6413865600082045,0.004346389906013962,0.07520242914979758,0.24773289365210224,0.5635499326905904,world/life,0.6142857142857143
6581,electric light orchestra,birmingham blues,1977,pop,work road great world yeah roll like stone home longgone birmingham blue ocean south isles yeah travel east longgone birmingham blue world world see people place people place different wouldn change things like hear message streets ticket cause birmingham blue kind homely sure sweet industrial revolution feet long long birmingham blue world world see people place people place different stay folks meet stay long travellin feet soon longgone cause rest world blue world world see people place people place know different world people place people place world world people place people place know different world people place,97,0.0006265664237246478,0.0006265664322008342,0.4554399413063847,0.0006265664617915648,0.02714677790462482,0.0006265664445265003,0.0006265664475536515,0.000626566465661169,0.0006265664446839975,0.12974560873812854,0.1405700329996566,0.0006265664418905051,0.18106516894440824,0.02312443362585958,0.0006265664385659771,0.0006265664212160392,0.6956568829199612,0.6502833115401379,0.27208762257793434,3.481781376518218e-05,0.818631492168178,0.6146025781786177,world/life,0.6142857142857143
6584,neil diamond,desirée,1977,pop,summer hand girl twice come like morning wasn word sing sing sweet passion sound love song time right night long remember know morning light single night sweet right come fourth sleepless night toss turn think burn mind go regret continue like word song forget forget sweet passion sound love song time right night long remember know morning light night long time right remember remember,64,0.0008920607084734356,0.0008920606789903917,0.07396499258251713,0.3342823431093348,0.0008920606633015666,0.0008920606631789086,0.09578621956280561,0.07688765070002182,0.0008920606846496725,0.28025392763744456,0.0008920606930713752,0.07650890706679184,0.0008920606641474875,0.0516112311674316,0.0008920606876082527,0.0008920607450881294,0.5938481533629373,0.6070302284439657,0.13052121538274636,1.103238866396761e-06,0.7495877988458366,0.4754590934171316,night/time,0.6142857142857143
6587,jackson browne,here come those tears again,1977,pop,come tear get go night miss think strong hear footsteps echo baby stand like time look sure watch walk door walk like today act like go away know open baby come tear come tear hear tell need free things work stand tell grow come tear tell hold come tear come tear time baby strong feel fine maybe look cry look like friend know open come tear come tear walk away go inside turn light dark sight,76,0.15884865159147005,0.0007112375928181114,0.0007112375971542195,0.03464079909239002,0.000711237581084163,0.000711237721830266,0.0007112375919173005,0.2063426993491232,0.0007112375828089523,0.0007112376007040493,0.0007112375896555914,0.0523672295418856,0.016260884345894566,0.08412424499860147,0.3597650591455644,0.0798268184125524,0.6631647351889961,0.6748455247032279,0.051304268377779495,0.0,0.7248557295960427,0.6105984491207332,sadness,0.6142857142857143
6589,kenny loggins,celebrate me home,1977,pop,home holiday believe miss face come play easy turn light place time totally surround circle friends celebrate home number celebrate home play song remember recall sing home uneasy highway travel westerly wind somebody tell forget tell gotta count go come mama come daddy hear want yeah strong weak celebrate home number celebrate home play song remember recall sing home believe go know belong celebrate home number celebrate home play song remember recall sing home,74,0.0008628128202060327,0.0008628128318011939,0.13521334859000567,0.0008628128122471587,0.018191763047792884,0.03722153656922938,0.0008628127902716796,0.06809433428954569,0.0008628128017868369,0.5017056763360689,0.0008628128325568693,0.0555949240972623,0.06905282303473635,0.0008628127878537891,0.0008628128027988063,0.06257704300615942,0.34907397378966754,0.5411635002435708,0.3192764249763303,0.0002257085020242915,0.3353256389117889,0.2872650276965606,music,0.6142857142857143
6590,donna summer,i feel love,1977,pop,good good good good good heaven know heaven know heaven know heaven know heaven know feel feel feel feel feel feel feel feel fallin free fallin free fallin free fallin free fallin free feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel feel,61,0.0009233610475930893,0.0009233610391410364,0.0009233610418153181,0.000923361037556485,0.0009233610396191063,0.0009233610422773248,0.0009233610518259597,0.05220897460815357,0.0009233610434316432,0.0009233610361776563,0.0009233610374001222,0.0009233610913457867,0.17636195744601924,0.0009233610469192277,0.0009233610438724244,0.7566552912368495,0.6631647351889961,0.5147296361818321,0.031123525224422917,0.6993927125506072,0.9659934047815333,0.7117027078323166,feelings,0.6142857142857143
